second,latency,status
12,1.2798418998718262,200
12,1.2798700332641602,500
12,1.2768890857696533,500
12,1.484886884689331,500
12,1.4835050106048584,500
12,1.2791399955749512,500
12,1.484694004058838,200
13,0.9431211948394775,500
13,0.9436519145965576,200
13,0.9427168369293213,200
13,0.9425139427185059,500
13,0.9419913291931152,500
13,0.9414799213409424,500
13,0.9423208236694336,200
14,0.976768970489502,500
14,0.9770951271057129,200
14,0.9770498275756836,200
14,0.9779117107391357,200
14,0.9749000072479248,500
14,0.4833700656890869,200
14,0.9862949848175049,500
15,0.5025930404663086,200
15,1.088231086730957,500
15,1.094050645828247,500
15,1.0940320491790771,200
15,1.0913949012756348,200
15,1.0939269065856934,200
15,1.09393310546875,500
15,1.0912182331085205,500
15,1.0939390659332275,200
16,0.5781219005584717,200
16,1.378577709197998,200
16,1.3782169818878174,200
16,1.380336046218872,200
16,1.3801209926605225,200
16,0.5775179862976074,200
16,1.379990816116333,200
17,1.1089160442352295,200
17,1.108808994293213,200
17,1.1087019443511963,200
17,0.5765070915222168,200
17,1.108555793762207,200
17,0.575333833694458,200
17,1.1091549396514893,200
18,1.0982520580291748,200
18,1.1012599468231201,200
18,0.26578307151794434,200
18,1.0960991382598877,200
18,1.0965938568115234,200
18,0.3661019802093506,200
18,1.0968339443206787,200
18,1.1004841327667236,200
19,1.0870699882507324,200
19,1.082580804824829,200
19,0.36755895614624023,200
19,1.086879014968872,200
19,0.2632157802581787,200
19,1.0787460803985596,200
19,1.0830121040344238,200
19,1.08144211769104,200
20,1.357990026473999,200
20,1.359227180480957,200
20,0.6718940734863281,200
20,0.6717889308929443,200
20,0.2632770538330078,200
20,1.3591580390930176,200
20,1.3591527938842773,200
20,0.6717150211334229,200
21,0.962975263595581,200
21,0.9645240306854248,200
21,0.9645671844482422,200
21,0.9643650054931641,200
21,0.9612400531768799,200
21,0.9631390571594238,200
21,1.0816388130187988,200
22,0.9561960697174072,200
22,0.9566071033477783,200
22,0.3630521297454834,200
22,0.956571102142334,200
22,0.9538090229034424,200
22,0.9563581943511963,200
23,0.7492001056671143,200
23,0.7476646900177002,200
23,0.36040401458740234,200
23,0.7487442493438721,200
23,0.7486498355865479,200
23,0.9617400169372559,200
23,0.9635879993438721,200
24,0.657113790512085,200
24,0.6568009853363037,200
24,0.35158276557922363,200
24,0.35044193267822266,200
24,0.6550531387329102,200
25,0.8444249629974365,200
25,0.8470840454101562,200
25,0.8471910953521729,200
25,0.34084367752075195,200
25,0.9496822357177734,200
25,0.169356107711792,200
25,0.8469192981719971,200
26,1.208226203918457,500
26,0.9729049205780029,200
26,0.4596219062805176,200
26,0.9720151424407959,500
26,0.9719979763031006,200
26,0.9696998596191406,200
26,1.2075340747833252,200
26,0.9721231460571289,200
27,1.358717918395996,200
27,1.3573639392852783,500
27,1.3572001457214355,500
27,1.3585939407348633,500
27,0.8436169624328613,200
27,1.358097791671753,500
27,1.3580641746520996,200
27,1.3579511642456055,500
27,1.3570358753204346,200
27,1.3574421405792236,500
28,1.3533680438995361,200
28,1.3543059825897217,200
28,1.3542289733886719,200
28,1.3531970977783203,200
28,1.3531053066253662,200
28,1.352738857269287,200
28,1.3525099754333496,200
29,1.164844036102295,200
29,1.1648988723754883,200
29,0.5036449432373047,500
29,0.5016791820526123,200
29,1.1644423007965088,200
30,1.033041000366211,200
30,0.33057093620300293,500
30,1.0319969654083252,200
30,1.031999111175537,200
30,1.0318589210510254,500
30,0.49248313903808594,200
30,1.028275966644287,200
30,1.23490309715271,500
31,0.2339320182800293,200
31,0.3282737731933594,500
31,0.32707786560058594,200
31,0.6155579090118408,500
31,0.6184048652648926,200
31,0.6179461479187012,200
31,0.6191880702972412,500
32,1.2966759204864502,200
32,1.297346830368042,200
32,0.5069789886474609,200
32,1.2976689338684082,200
32,1.296618938446045,200
32,1.2965099811553955,200
32,1.2962818145751953,200
32,1.2972400188446045,200
33,0.8789823055267334,200
33,0.8787660598754883,200
33,0.8786458969116211,200
33,0.8781108856201172,200
33,0.87552809715271,200
33,0.8783061504364014,200
34,1.317507266998291,200
34,0.3392949104309082,200
34,1.316627025604248,200
34,0.5718917846679688,200
34,1.314544916152954,200
34,1.316169261932373,200
34,1.3159799575805664,200
34,1.3174352645874023,200
35,0.9165561199188232,200
35,0.9108290672302246,200
35,0.9167051315307617,200
35,0.9167568683624268,200
35,0.9166712760925293,200
35,0.9166309833526611,200
36,1.007606029510498,200
36,1.009310245513916,200
36,1.0091400146484375,200
36,1.0094599723815918,200
36,1.0088839530944824,200
36,0.38781094551086426,200
36,1.0074331760406494,200
37,1.1816329956054688,200
37,1.1811981201171875,200
37,1.1810922622680664,200
37,0.2694821357727051,200
37,0.553825855255127,200
37,1.177854299545288,200
37,1.1786811351776123,200
37,1.178252935409546,200
38,0.8658111095428467,200
38,0.8660061359405518,200
38,0.8660621643066406,200
38,0.8634958267211914,200
38,0.38436388969421387,200
38,0.8662691116333008,200
39,1.7032160758972168,200
39,0.8049030303955078,200
39,1.7005577087402344,200
39,1.7004799842834473,200
39,1.702636957168579,200
39,0.8059759140014648,200
39,1.7013192176818848,200
39,1.7006239891052246,200
40,1.5971081256866455,200
40,1.5968620777130127,200
40,1.5967590808868408,200
40,1.5977678298950195,200
40,1.597367763519287,200
40,1.5976269245147705,200
40,1.5969622135162354,200
41,1.202704906463623,200
41,1.5961980819702148,200
41,1.5952110290527344,200
41,1.2022180557250977,200
41,1.2021708488464355,200
41,1.201913833618164,200
41,1.2035090923309326,200
42,0.9972758293151855,200
42,0.9973249435424805,200
42,0.9950101375579834,200
42,0.5946629047393799,200
42,0.9967868328094482,200
42,0.5944159030914307,200
43,0.8844027519226074,200
43,0.882256269454956,200
43,0.29567623138427734,200
43,0.8843989372253418,200
43,0.8835630416870117,200
43,0.884026288986206,200
44,0.3927938938140869,200
44,0.988396167755127,200
44,0.9884228706359863,200
44,0.9892580509185791,200
44,0.9874401092529297,200
44,0.9887127876281738,200
45,0.19075989723205566,200
45,0.3716239929199219,200
45,0.9795899391174316,200
45,0.979698896408081,200
45,0.9797587394714355,200
45,0.9782898426055908,200
45,0.9797849655151367,200
46,0.48867082595825195,200
46,0.29737377166748047,200
46,1.0863251686096191,200
46,1.0863301753997803,200
46,1.0863099098205566,200
46,1.0860340595245361,200
46,1.0840840339660645,200
46,1.08601975440979,200
47,0.819774866104126,200
47,0.193634033203125,200
47,0.8190920352935791,200
47,0.3791310787200928,200
47,0.8187952041625977,200
47,0.8160049915313721,200
48,0.7865498065948486,200
48,0.2822690010070801,200
48,0.7862989902496338,200
48,0.7813000679016113,200
48,0.7860507965087891,200
48,0.7856659889221191,200
49,0.5167210102081299,200
49,0.894190788269043,200
49,0.5162551403045654,200
49,0.8932621479034424,200
49,0.892998218536377,200
49,0.889411211013794,200
50,0.777738094329834,200
50,0.7728590965270996,200
50,0.777616024017334,200
50,0.7778871059417725,200
50,0.25247716903686523,200
50,0.7777919769287109,200
51,0.7686998844146729,200
51,0.4492340087890625,200
